name	title	source	organism	experiment	well	individual	batch	description	molecule	processed1	processed2	processed3	processed4	processed5	processed6	raw
Sample 6016	11172017-F04-NA19144	LCL-derived iPSC	Homo sapiens	11172017	F04	NA19144	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-F04-NA19144.fastq.gz
Sample 6017	11172017-F05-NA19207	LCL-derived iPSC	Homo sapiens	11172017	F05	NA19207	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-F05-NA19207.fastq.gz
Sample 6018	11172017-F06-NA18913	LCL-derived iPSC	Homo sapiens	11172017	F06	NA18913	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-F06-NA18913.fastq.gz
Sample 6019	11172017-F07-NA19152	LCL-derived iPSC	Homo sapiens	11172017	F07	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-F07-NA19152.fastq.gz
Sample 6020	11172017-F08-NA19152	LCL-derived iPSC	Homo sapiens	11172017	F08	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-F08-NA19152.fastq.gz
Sample 6021	11172017-F09-NA19152	LCL-derived iPSC	Homo sapiens	11172017	F09	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-F09-NA19152.fastq.gz
Sample 6022	11172017-F10-NA19152	LCL-derived iPSC	Homo sapiens	11172017	F10	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-F10-NA19152.fastq.gz
Sample 6023	11172017-F11-NA19152	LCL-derived iPSC	Homo sapiens	11172017	F11	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-F11-NA19152.fastq.gz
Sample 6024	11172017-F12-NA19144	LCL-derived iPSC	Homo sapiens	11172017	F12	NA19144	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-F12-NA19144.fastq.gz
Sample 6025	11172017-G01-NA18913	LCL-derived iPSC	Homo sapiens	11172017	G01	NA18913	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-G01-NA18913.fastq.gz
Sample 6026	11172017-G02-NA19152	LCL-derived iPSC	Homo sapiens	11172017	G02	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-G02-NA19152.fastq.gz
Sample 6027	11172017-G03-NA19144	LCL-derived iPSC	Homo sapiens	11172017	G03	NA19144	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-G03-NA19144.fastq.gz
Sample 6028	11172017-G04-NA19207	LCL-derived iPSC	Homo sapiens	11172017	G04	NA19207	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-G04-NA19207.fastq.gz
Sample 6029	11172017-G05-NA18913	LCL-derived iPSC	Homo sapiens	11172017	G05	NA18913	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-G05-NA18913.fastq.gz
Sample 6030	11172017-G06-NA18913	LCL-derived iPSC	Homo sapiens	11172017	G06	NA18913	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-G06-NA18913.fastq.gz
Sample 6031	11172017-G07-NA19207	LCL-derived iPSC	Homo sapiens	11172017	G07	NA19207	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-G07-NA19207.fastq.gz
Sample 6032	11172017-G08-NA19144	LCL-derived iPSC	Homo sapiens	11172017	G08	NA19144	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-G08-NA19144.fastq.gz
Sample 6033	11172017-G09-NA19144	LCL-derived iPSC	Homo sapiens	11172017	G09	NA19144	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-G09-NA19144.fastq.gz
Sample 6034	11172017-G10-NA18913	LCL-derived iPSC	Homo sapiens	11172017	G10	NA18913	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-G10-NA18913.fastq.gz
Sample 6035	11172017-G11-NA18913	LCL-derived iPSC	Homo sapiens	11172017	G11	NA18913	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-G11-NA18913.fastq.gz
Sample 6036	11172017-G12-NA19144	LCL-derived iPSC	Homo sapiens	11172017	G12	NA19144	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-G12-NA19144.fastq.gz
Sample 6037	11172017-H01-NA18522	LCL-derived iPSC	Homo sapiens	11172017	H01	NA18522	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-H01-NA18522.fastq.gz
Sample 6038	11172017-H02-NA19144	LCL-derived iPSC	Homo sapiens	11172017	H02	NA19144	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-H02-NA19144.fastq.gz
Sample 6039	11172017-H03-NA18913	LCL-derived iPSC	Homo sapiens	11172017	H03	NA18913	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-H03-NA18913.fastq.gz
Sample 6040	11172017-H04-NA19152	LCL-derived iPSC	Homo sapiens	11172017	H04	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-H04-NA19152.fastq.gz
Sample 6041	11172017-H05-NA19144	LCL-derived iPSC	Homo sapiens	11172017	H05	NA19144	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-H05-NA19144.fastq.gz
Sample 6042	11172017-H06-NA19152	LCL-derived iPSC	Homo sapiens	11172017	H06	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-H06-NA19152.fastq.gz
Sample 6043	11172017-H07-NA18913	LCL-derived iPSC	Homo sapiens	11172017	H07	NA18913	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-H07-NA18913.fastq.gz
Sample 6044	11172017-H08-NA18913	LCL-derived iPSC	Homo sapiens	11172017	H08	NA18913	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-H08-NA18913.fastq.gz
Sample 6045	11172017-H09-NA19144	LCL-derived iPSC	Homo sapiens	11172017	H09	NA19144	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-H09-NA19144.fastq.gz
Sample 6046	11172017-H10-NA18913	LCL-derived iPSC	Homo sapiens	11172017	H10	NA18913	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-H10-NA18913.fastq.gz
Sample 6047	11172017-H11-NA19207	LCL-derived iPSC	Homo sapiens	11172017	H11	NA19207	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-H11-NA19207.fastq.gz
Sample 6048	11172017-H12-NA19207	LCL-derived iPSC	Homo sapiens	11172017	H12	NA19207	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11172017-H12-NA19207.fastq.gz
Sample 6049	11202017-A01-NA18907	LCL-derived iPSC	Homo sapiens	11202017	A01	NA18907	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-A01-NA18907.fastq.gz
Sample 6050	11202017-A02-NA18907	LCL-derived iPSC	Homo sapiens	11202017	A02	NA18907	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-A02-NA18907.fastq.gz
Sample 6051	11202017-A03-NA18855	LCL-derived iPSC	Homo sapiens	11202017	A03	NA18855	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-A03-NA18855.fastq.gz
Sample 6052	11202017-A04-NA18907	LCL-derived iPSC	Homo sapiens	11202017	A04	NA18907	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-A04-NA18907.fastq.gz
Sample 6053	11202017-A05-NA18907	LCL-derived iPSC	Homo sapiens	11202017	A05	NA18907	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-A05-NA18907.fastq.gz
Sample 6054	11202017-A06-NA18855	LCL-derived iPSC	Homo sapiens	11202017	A06	NA18855	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-A06-NA18855.fastq.gz
Sample 6055	11202017-A07-NA18907	LCL-derived iPSC	Homo sapiens	11202017	A07	NA18907	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-A07-NA18907.fastq.gz
Sample 6056	11202017-A08-NA18907	LCL-derived iPSC	Homo sapiens	11202017	A08	NA18907	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-A08-NA18907.fastq.gz
Sample 6057	11202017-A09-NA18855	LCL-derived iPSC	Homo sapiens	11202017	A09	NA18855	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-A09-NA18855.fastq.gz
Sample 6058	11202017-A10-NA18855	LCL-derived iPSC	Homo sapiens	11202017	A10	NA18855	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-A10-NA18855.fastq.gz
Sample 6059	11202017-A11-NA19152	LCL-derived iPSC	Homo sapiens	11202017	A11	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-A11-NA19152.fastq.gz
Sample 6060	11202017-A12-NA19152	LCL-derived iPSC	Homo sapiens	11202017	A12	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-A12-NA19152.fastq.gz
Sample 6061	11202017-B01-NA19152	LCL-derived iPSC	Homo sapiens	11202017	B01	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-B01-NA19152.fastq.gz
Sample 6062	11202017-B02-NA18855	LCL-derived iPSC	Homo sapiens	11202017	B02	NA18855	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-B02-NA18855.fastq.gz
Sample 6063	11202017-B03-NA19152	LCL-derived iPSC	Homo sapiens	11202017	B03	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-B03-NA19152.fastq.gz
Sample 6064	11202017-B04-NA19152	LCL-derived iPSC	Homo sapiens	11202017	B04	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-B04-NA19152.fastq.gz
Sample 6065	11202017-B05-NA18855	LCL-derived iPSC	Homo sapiens	11202017	B05	NA18855	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-B05-NA18855.fastq.gz
Sample 6066	11202017-B06-NA18907	LCL-derived iPSC	Homo sapiens	11202017	B06	NA18907	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-B06-NA18907.fastq.gz
Sample 6067	11202017-B07-NA18907	LCL-derived iPSC	Homo sapiens	11202017	B07	NA18907	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-B07-NA18907.fastq.gz
Sample 6068	11202017-B08-NA18907	LCL-derived iPSC	Homo sapiens	11202017	B08	NA18907	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-B08-NA18907.fastq.gz
Sample 6069	11202017-B09-NA19152	LCL-derived iPSC	Homo sapiens	11202017	B09	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-B09-NA19152.fastq.gz
Sample 6070	11202017-B10-NA18855	LCL-derived iPSC	Homo sapiens	11202017	B10	NA18855	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-B10-NA18855.fastq.gz
Sample 6071	11202017-B11-NA19152	LCL-derived iPSC	Homo sapiens	11202017	B11	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-B11-NA19152.fastq.gz
Sample 6072	11202017-B12-NA19152	LCL-derived iPSC	Homo sapiens	11202017	B12	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-B12-NA19152.fastq.gz
Sample 6073	11202017-C01-NA18855	LCL-derived iPSC	Homo sapiens	11202017	C01	NA18855	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-C01-NA18855.fastq.gz
Sample 6074	11202017-C02-NA19152	LCL-derived iPSC	Homo sapiens	11202017	C02	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-C02-NA19152.fastq.gz
Sample 6075	11202017-C03-NA18907	LCL-derived iPSC	Homo sapiens	11202017	C03	NA18907	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-C03-NA18907.fastq.gz
Sample 6076	11202017-C04-NA18907	LCL-derived iPSC	Homo sapiens	11202017	C04	NA18907	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-C04-NA18907.fastq.gz
Sample 6077	11202017-C05-NA19152	LCL-derived iPSC	Homo sapiens	11202017	C05	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-C05-NA19152.fastq.gz
Sample 6078	11202017-C06-NA19152	LCL-derived iPSC	Homo sapiens	11202017	C06	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-C06-NA19152.fastq.gz
Sample 6079	11202017-C07-NA18907	LCL-derived iPSC	Homo sapiens	11202017	C07	NA18907	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-C07-NA18907.fastq.gz
Sample 6080	11202017-C08-NA18855	LCL-derived iPSC	Homo sapiens	11202017	C08	NA18855	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-C08-NA18855.fastq.gz
Sample 6081	11202017-C09-NA18855	LCL-derived iPSC	Homo sapiens	11202017	C09	NA18855	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-C09-NA18855.fastq.gz
Sample 6082	11202017-C10-NA19152	LCL-derived iPSC	Homo sapiens	11202017	C10	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-C10-NA19152.fastq.gz
Sample 6083	11202017-C11-NA18855	LCL-derived iPSC	Homo sapiens	11202017	C11	NA18855	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-C11-NA18855.fastq.gz
Sample 6084	11202017-C12-NA18855	LCL-derived iPSC	Homo sapiens	11202017	C12	NA18855	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-C12-NA18855.fastq.gz
Sample 6085	11202017-D01-NA19152	LCL-derived iPSC	Homo sapiens	11202017	D01	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-D01-NA19152.fastq.gz
Sample 6086	11202017-D02-NA18907	LCL-derived iPSC	Homo sapiens	11202017	D02	NA18907	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-D02-NA18907.fastq.gz
Sample 6087	11202017-D03-NA18855	LCL-derived iPSC	Homo sapiens	11202017	D03	NA18855	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-D03-NA18855.fastq.gz
Sample 6088	11202017-D04-NA18907	LCL-derived iPSC	Homo sapiens	11202017	D04	NA18907	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-D04-NA18907.fastq.gz
Sample 6089	11202017-D05-NA18907	LCL-derived iPSC	Homo sapiens	11202017	D05	NA18907	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-D05-NA18907.fastq.gz
Sample 6090	11202017-D06-NA18907	LCL-derived iPSC	Homo sapiens	11202017	D06	NA18907	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-D06-NA18907.fastq.gz
Sample 6091	11202017-D07-NA18907	LCL-derived iPSC	Homo sapiens	11202017	D07	NA18907	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-D07-NA18907.fastq.gz
Sample 6092	11202017-D08-NA18907	LCL-derived iPSC	Homo sapiens	11202017	D08	NA18907	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-D08-NA18907.fastq.gz
Sample 6093	11202017-D09-NA18907	LCL-derived iPSC	Homo sapiens	11202017	D09	NA18907	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-D09-NA18907.fastq.gz
Sample 6094	11202017-D10-NA19152	LCL-derived iPSC	Homo sapiens	11202017	D10	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-D10-NA19152.fastq.gz
Sample 6095	11202017-D11-NA18855	LCL-derived iPSC	Homo sapiens	11202017	D11	NA18855	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-D11-NA18855.fastq.gz
Sample 6096	11202017-D12-NA18855	LCL-derived iPSC	Homo sapiens	11202017	D12	NA18855	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11202017-D12-NA18855.fastq.gz
